Time[s], Channel 0, Channel 1, Channel 2, Channel 3, button 5 (dpi)
-0.00038378, 1, 0, 0, 0, 1
-0.00038366, 0, 0, 0, 0, 1
-0.00038354, 1, 0, 0, 0, 1
-0.00038342, 0, 0, 0, 0, 1
-0.00038338, 0, 0, 1, 0, 1
-0.00038328, 1, 0, 1, 0, 1
-0.00038316, 0, 0, 1, 0, 1
-0.00038304, 1, 0, 1, 0, 1
-0.00038292, 0, 0, 1, 0, 1
-0.00038288, 0, 0, 0, 0, 1
-0.00038278, 1, 0, 0, 0, 1
-0.00038266, 0, 0, 0, 0, 1
-0.00038264, 0, 0, 1, 0, 1
-0.00038254, 1, 0, 1, 0, 1
-0.00038242, 0, 0, 1, 0, 1
-0.00038238, 0, 0, 0, 0, 1
-0.00038228, 1, 0, 0, 0, 1
-0.00038216, 0, 0, 0, 0, 1
-0.00038204, 1, 0, 0, 0, 1
-0.00038192, 0, 0, 0, 0, 1
-0.00038178, 1, 0, 0, 0, 1
-0.00038166, 0, 0, 0, 0, 1
-0.00038154, 1, 0, 0, 0, 1
-0.00038142, 0, 0, 0, 0, 1
-0.00038138, 0, 0, 1, 0, 1
-0.00038128, 1, 0, 1, 0, 1
-0.00038116, 0, 0, 1, 0, 1
-0.00038104, 1, 0, 1, 0, 1
-0.00038092, 0, 0, 1, 0, 1
-0.00038078, 1, 0, 1, 0, 1
-0.00038066, 0, 0, 1, 0, 1
-0.00038054, 1, 0, 1, 0, 1
-0.00038042, 0, 0, 1, 0, 1
-0.00038038, 0, 0, 0, 0, 1
-0.00038028, 1, 0, 0, 0, 1
-0.00038016, 0, 0, 0, 0, 1
-0.00038004, 1, 0, 0, 0, 1
-0.00037992, 0, 0, 0, 0, 1
-0.00037978, 1, 0, 0, 0, 1
-0.00037966, 0, 0, 0, 0, 1
-0.00037964, 0, 0, 1, 0, 1
-0.00037954, 1, 0, 1, 0, 1
-0.00037942, 0, 0, 1, 0, 1
-0.00037938, 0, 0, 0, 0, 1
-0.00037928, 1, 0, 0, 0, 1
-0.00037916, 0, 0, 0, 0, 1
-0.00037904, 1, 0, 0, 0, 1
-0.00037892, 0, 0, 0, 0, 1
-0.00037878, 1, 0, 0, 0, 1
-0.00037866, 0, 0, 0, 0, 1
-0.00037864, 0, 0, 1, 0, 1
-0.00037854, 1, 0, 1, 0, 1
-0.00037842, 0, 0, 1, 0, 1
-0.00037838, 0, 0, 0, 0, 1
-0.00037828, 1, 0, 0, 0, 1
-0.00037816, 0, 0, 0, 0, 1
-0.00037804, 1, 0, 0, 0, 1
-0.00037792, 0, 0, 0, 0, 1
-0.00037788, 0, 0, 1, 0, 1
-0.00037778, 1, 0, 1, 0, 1
-0.00037766, 0, 0, 1, 0, 1
-0.00037764, 0, 0, 0, 0, 1
-0.00037754, 1, 0, 0, 0, 1
-0.00037742, 0, 0, 0, 0, 1
-0.00037738, 0, 0, 1, 0, 1
-0.00037728, 1, 0, 1, 0, 1
-0.00037716, 0, 0, 1, 0, 1
-0.00037704, 1, 0, 1, 0, 1
-0.00037692, 0, 0, 1, 0, 1
-0.00037688, 0, 0, 0, 0, 1
-0.00037678, 1, 0, 0, 0, 1
-0.00037666, 0, 0, 0, 0, 1
-0.00037664, 0, 0, 1, 0, 1
-0.00037654, 1, 0, 1, 0, 1
-0.00037642, 0, 0, 1, 0, 1
-0.00037638, 0, 0, 0, 0, 1
-0.00037628, 1, 0, 0, 0, 1
-0.00037616, 0, 0, 0, 0, 1
-0.00037614, 0, 1, 0, 0, 1
-0.00037604, 1, 1, 0, 0, 1
-0.00037592, 0, 1, 0, 0, 1
-0.00037590, 0, 0, 0, 0, 1
-0.00037578, 1, 0, 0, 0, 1
-0.00037566, 0, 0, 0, 0, 1
-0.00037554, 1, 0, 0, 0, 1
-0.00037542, 0, 0, 0, 0, 1
-0.00037528, 1, 0, 0, 0, 1
-0.00037516, 0, 0, 0, 0, 1
-0.00037504, 1, 0, 0, 0, 1
-0.00037492, 0, 0, 0, 0, 1
-0.00037478, 1, 0, 0, 0, 1
-0.00037290, 1, 0, 0, 1, 1
0.00000000, 1, 0, 0, 1, 0
0.00003146, 1, 0, 0, 1, 1
0.00019036, 1, 0, 0, 1, 0
0.00021500, 1, 0, 0, 1, 1
0.00021792, 1, 0, 0, 1, 0
0.00022888, 1, 0, 0, 1, 1
0.00022896, 1, 0, 0, 1, 0
0.00022938, 1, 0, 0, 1, 1
0.00033512, 1, 0, 0, 1, 0
0.00037930, 1, 0, 0, 1, 1
0.00039988, 1, 0, 0, 1, 0
0.00043008, 1, 0, 0, 1, 1
0.00045444, 1, 0, 0, 1, 0
0.00050780, 1, 0, 0, 1, 1
0.00051970, 1, 0, 0, 1, 0
0.00060886, 1, 1, 0, 0, 0
0.00061144, 0, 1, 0, 0, 0
0.00061148, 0, 1, 1, 0, 0
0.00061158, 1, 1, 1, 0, 0
0.00061170, 0, 1, 1, 0, 0
0.00061172, 0, 0, 0, 0, 0
0.00061182, 1, 0, 0, 0, 0
0.00061194, 0, 0, 0, 0, 0
0.00061208, 1, 0, 0, 0, 0
0.00061220, 0, 0, 0, 0, 0
0.00061232, 1, 0, 0, 0, 0
0.00061244, 0, 0, 0, 0, 0
0.00061258, 1, 0, 0, 0, 0
0.00061270, 0, 0, 0, 0, 0
0.00061282, 1, 0, 0, 0, 0
0.00061294, 0, 0, 0, 0, 0
0.00061296, 0, 1, 0, 0, 0
0.00061308, 1, 1, 0, 0, 0
0.00061320, 0, 1, 0, 0, 0
0.00061332, 1, 1, 0, 0, 0
0.00061344, 0, 1, 0, 0, 0
0.00061348, 0, 1, 1, 0, 0
0.00061358, 1, 1, 1, 0, 0
0.00061370, 0, 1, 1, 0, 0
0.00061372, 0, 0, 0, 0, 0
0.00061382, 1, 0, 0, 0, 0
0.00061394, 0, 0, 0, 0, 0
0.00061408, 1, 0, 0, 0, 0
0.00061420, 0, 0, 0, 0, 0
0.00061432, 1, 0, 0, 0, 0
0.00061444, 0, 0, 0, 0, 0
0.00061446, 0, 1, 0, 0, 0
0.00061458, 1, 1, 0, 0, 0
0.00061470, 0, 1, 0, 0, 0
0.00061472, 0, 0, 1, 0, 0
0.00061482, 1, 0, 1, 0, 0
0.00061494, 0, 0, 1, 0, 0
0.00061498, 0, 0, 0, 0, 0
0.00061508, 1, 0, 0, 0, 0
0.00061520, 0, 0, 0, 0, 0
0.00061522, 0, 0, 1, 0, 0
0.00061532, 1, 0, 1, 0, 0
0.00061544, 0, 0, 1, 0, 0
0.00061558, 1, 0, 1, 0, 0
0.00061570, 0, 0, 1, 0, 0
0.00061572, 0, 0, 0, 0, 0
0.00061582, 1, 0, 0, 0, 0
0.00061594, 0, 0, 0, 0, 0
0.00061608, 1, 0, 0, 0, 0
0.00061620, 0, 0, 0, 0, 0
0.00061632, 1, 0, 0, 0, 0
0.00061644, 0, 0, 0, 0, 0
0.00061658, 1, 0, 0, 0, 0
0.00061670, 0, 0, 0, 0, 0
0.00061672, 0, 0, 1, 0, 0
0.00061682, 1, 0, 1, 0, 0
0.00061694, 0, 0, 1, 0, 0
0.00061708, 1, 0, 1, 0, 0
0.00061720, 0, 0, 1, 0, 0
0.00061722, 0, 0, 0, 0, 0
0.00061732, 1, 0, 0, 0, 0
0.00061744, 0, 0, 0, 0, 0
0.00061748, 0, 0, 1, 0, 0
0.00061758, 1, 0, 1, 0, 0
0.00061770, 0, 0, 1, 0, 0
0.00061772, 0, 0, 0, 0, 0
0.00061782, 1, 0, 0, 0, 0
0.00061794, 0, 0, 0, 0, 0
0.00061808, 1, 0, 0, 0, 0
0.00061820, 0, 0, 0, 0, 0
0.00061832, 1, 0, 0, 0, 0
0.00061844, 0, 0, 0, 0, 0
0.00061858, 1, 0, 0, 0, 0
0.00061870, 0, 0, 0, 0, 0
0.00061872, 0, 0, 1, 0, 0
0.00061882, 1, 0, 1, 0, 0
0.00061894, 0, 0, 1, 0, 0
0.00061908, 1, 0, 1, 0, 0
0.00061920, 0, 0, 1, 0, 0
0.00061922, 0, 1, 1, 0, 0
0.00061932, 1, 1, 1, 0, 0
0.00061944, 0, 1, 1, 0, 0
0.00061946, 0, 0, 1, 0, 0
0.00061958, 1, 0, 1, 0, 0
0.00061970, 0, 0, 1, 0, 0
0.00061972, 0, 0, 0, 0, 0
0.00061982, 1, 0, 0, 0, 0
0.00061994, 0, 0, 0, 0, 0
0.00062008, 1, 0, 0, 0, 0
0.00062020, 0, 0, 0, 0, 0
0.00062032, 1, 0, 0, 0, 0
0.00062044, 0, 0, 0, 0, 0
0.00062048, 0, 0, 1, 0, 0
0.00062058, 1, 0, 1, 0, 0
0.00062070, 0, 0, 1, 0, 0
0.00062072, 0, 0, 0, 0, 0
0.00062082, 1, 0, 0, 0, 0
0.00062094, 0, 0, 0, 0, 0
0.00062108, 1, 0, 0, 0, 0
0.00062120, 0, 0, 0, 0, 0
0.00062132, 1, 0, 0, 0, 0
0.00062144, 0, 0, 0, 0, 0
0.00062148, 0, 0, 1, 0, 0
0.00062158, 1, 0, 1, 0, 0
0.00062170, 0, 0, 1, 0, 0
0.00062172, 0, 0, 0, 0, 0
0.00062182, 1, 0, 0, 0, 0
0.00062194, 0, 0, 0, 0, 0
0.00062208, 1, 0, 0, 0, 0
0.00062220, 0, 0, 0, 0, 0
0.00062222, 0, 0, 1, 0, 0
0.00062232, 1, 0, 1, 0, 0
0.00062244, 0, 0, 1, 0, 0
0.00062248, 0, 0, 0, 0, 0
0.00062258, 1, 0, 0, 0, 0
0.00062270, 0, 0, 0, 0, 0
0.00062272, 0, 0, 1, 0, 0
0.00062282, 1, 0, 1, 0, 0
0.00062294, 0, 0, 1, 0, 0
0.00062308, 1, 0, 1, 0, 0
0.00062320, 0, 0, 1, 0, 0
0.00062322, 0, 0, 0, 0, 0
0.00062332, 1, 0, 0, 0, 0
0.00062344, 0, 0, 0, 0, 0
0.00062348, 0, 0, 1, 0, 0
0.00062358, 1, 0, 1, 0, 0
0.00062370, 0, 0, 1, 0, 0
0.00062372, 0, 0, 0, 0, 0
0.00062382, 1, 0, 0, 0, 0
0.00062394, 0, 0, 0, 0, 0
0.00062396, 0, 1, 0, 0, 0
0.00062408, 1, 1, 0, 0, 0
0.00062420, 0, 1, 0, 0, 0
0.00062422, 0, 0, 0, 0, 0
0.00062432, 1, 0, 0, 0, 0
0.00062444, 0, 0, 0, 0, 0
0.00062458, 1, 0, 0, 0, 0
0.00062470, 0, 0, 0, 0, 0
0.00062482, 1, 0, 0, 0, 0
0.00062494, 0, 0, 0, 0, 0
0.00062508, 1, 0, 0, 0, 0
0.00062520, 0, 0, 0, 0, 0
0.00062532, 1, 0, 0, 0, 0
0.00062722, 1, 0, 0, 1, 0
0.00160902, 1, 0, 0, 0, 0
0.00160904, 1, 1, 0, 0, 0
0.00161162, 0, 1, 0, 0, 0
0.00161164, 0, 1, 1, 0, 0
0.00161174, 1, 1, 1, 0, 0
0.00161188, 0, 0, 1, 0, 0
0.00161190, 0, 0, 0, 0, 0
0.00161200, 1, 0, 0, 0, 0
0.00161212, 0, 0, 0, 0, 0
0.00161224, 1, 0, 0, 0, 0
0.00161238, 0, 0, 0, 0, 0
0.00161250, 1, 0, 0, 0, 0
0.00161262, 0, 0, 0, 0, 0
0.00161274, 1, 0, 0, 0, 0
0.00161288, 0, 0, 0, 0, 0
0.00161300, 1, 0, 0, 0, 0
0.00161312, 0, 0, 0, 0, 0
0.00161314, 0, 1, 0, 0, 0
0.00161324, 1, 1, 0, 0, 0
0.00161338, 0, 1, 0, 0, 0
0.00161350, 1, 1, 0, 0, 0
0.00161362, 0, 1, 0, 0, 0
0.00161364, 0, 1, 1, 0, 0
0.00161374, 1, 1, 1, 0, 0
0.00161388, 0, 0, 1, 0, 0
0.00161390, 0, 0, 0, 0, 0
0.00161400, 1, 0, 0, 0, 0
0.00161412, 0, 0, 0, 0, 0
0.00161424, 1, 0, 0, 0, 0
0.00161438, 0, 0, 0, 0, 0
0.00161450, 1, 0, 0, 0, 0
0.00161462, 0, 0, 0, 0, 0
0.00161464, 0, 1, 0, 0, 0
0.00161474, 1, 1, 0, 0, 0
0.00161488, 0, 0, 0, 0, 0
0.00161490, 0, 0, 1, 0, 0
0.00161500, 1, 0, 1, 0, 0
0.00161512, 0, 0, 1, 0, 0
0.00161514, 0, 0, 0, 0, 0
0.00161524, 1, 0, 0, 0, 0
0.00161538, 0, 0, 0, 0, 0
0.00161540, 0, 0, 1, 0, 0
0.00161550, 1, 0, 1, 0, 0
0.00161562, 0, 0, 1, 0, 0
0.00161574, 1, 0, 1, 0, 0
0.00161588, 0, 0, 1, 0, 0
0.00161590, 0, 0, 0, 0, 0
0.00161600, 1, 0, 0, 0, 0
0.00161612, 0, 0, 0, 0, 0
0.00161624, 1, 0, 0, 0, 0
0.00161638, 0, 0, 0, 0, 0
0.00161650, 1, 0, 0, 0, 0
0.00161662, 0, 0, 0, 0, 0
0.00161674, 1, 0, 0, 0, 0
0.00161688, 0, 0, 0, 0, 0
0.00161690, 0, 0, 1, 0, 0
0.00161700, 1, 0, 1, 0, 0
0.00161712, 0, 0, 1, 0, 0
0.00161724, 1, 0, 1, 0, 0
0.00161738, 0, 0, 1, 0, 0
0.00161740, 0, 0, 0, 0, 0
0.00161750, 1, 0, 0, 0, 0
0.00161762, 0, 0, 0, 0, 0
0.00161764, 0, 0, 1, 0, 0
0.00161774, 1, 0, 1, 0, 0
0.00161788, 0, 0, 1, 0, 0
0.00161790, 0, 0, 0, 0, 0
0.00161800, 1, 0, 0, 0, 0
0.00161812, 0, 0, 0, 0, 0
0.00161824, 1, 0, 0, 0, 0
0.00161838, 0, 0, 0, 0, 0
0.00161850, 1, 0, 0, 0, 0
0.00161862, 0, 0, 0, 0, 0
0.00161874, 1, 0, 0, 0, 0
0.00161888, 0, 0, 0, 0, 0
0.00161890, 0, 0, 1, 0, 0
0.00161900, 1, 0, 1, 0, 0
0.00161912, 0, 0, 1, 0, 0
0.00161924, 1, 0, 1, 0, 0
0.00161938, 0, 0, 1, 0, 0
0.00161950, 1, 0, 1, 0, 0
0.00161962, 0, 0, 1, 0, 0
0.00161964, 0, 1, 1, 0, 0
0.00161974, 1, 1, 1, 0, 0
0.00161988, 0, 1, 1, 0, 0
0.00161990, 0, 1, 0, 0, 0
0.00162000, 1, 1, 0, 0, 0
0.00162012, 0, 1, 0, 0, 0
0.00162024, 1, 1, 0, 0, 0
0.00162038, 0, 1, 0, 0, 0
0.00162050, 1, 1, 0, 0, 0
0.00162062, 0, 1, 0, 0, 0
0.00162064, 0, 1, 1, 0, 0
0.00162074, 1, 1, 1, 0, 0
0.00162088, 0, 1, 1, 0, 0
0.00162090, 0, 1, 0, 0, 0
0.00162100, 1, 1, 0, 0, 0
0.00162112, 0, 1, 0, 0, 0
0.00162124, 1, 1, 0, 0, 0
0.00162138, 0, 1, 0, 0, 0
0.00162150, 1, 1, 0, 0, 0
0.00162162, 0, 1, 0, 0, 0
0.00162164, 0, 1, 1, 0, 0
0.00162174, 1, 1, 1, 0, 0
0.00162188, 0, 1, 1, 0, 0
0.00162190, 0, 1, 0, 0, 0
0.00162200, 1, 1, 0, 0, 0
0.00162212, 0, 1, 0, 0, 0
0.00162224, 1, 1, 0, 0, 0
0.00162238, 0, 1, 0, 0, 0
0.00162240, 0, 1, 1, 0, 0
0.00162250, 1, 1, 1, 0, 0
0.00162262, 0, 1, 1, 0, 0
0.00162264, 0, 1, 0, 0, 0
0.00162274, 1, 1, 0, 0, 0
0.00162288, 0, 1, 0, 0, 0
0.00162290, 0, 1, 1, 0, 0
0.00162300, 1, 1, 1, 0, 0
0.00162312, 0, 1, 1, 0, 0
0.00162324, 1, 1, 1, 0, 0
0.00162338, 0, 1, 1, 0, 0
0.00162340, 0, 1, 0, 0, 0
0.00162350, 1, 1, 0, 0, 0
0.00162362, 0, 1, 0, 0, 0
0.00162364, 0, 0, 1, 0, 0
0.00162374, 1, 0, 1, 0, 0
0.00162388, 0, 0, 1, 0, 0
0.00162390, 0, 0, 0, 0, 0
0.00162400, 1, 0, 0, 0, 0
0.00162412, 0, 0, 0, 0, 0
0.00162414, 0, 1, 0, 0, 0
0.00162424, 1, 1, 0, 0, 0
0.00162438, 0, 0, 0, 0, 0
0.00162450, 1, 0, 0, 0, 0
0.00162462, 0, 0, 0, 0, 0
0.00162474, 1, 0, 0, 0, 0
0.00162488, 0, 0, 0, 0, 0
0.00162500, 1, 0, 0, 0, 0
0.00162512, 0, 0, 0, 0, 0
0.00162524, 1, 0, 0, 0, 0
0.00162538, 0, 0, 0, 0, 0
0.00162550, 1, 0, 0, 0, 0
0.00162744, 1, 0, 0, 1, 0
0.00260914, 1, 1, 0, 0, 0
0.00261174, 0, 1, 0, 0, 0
0.00261176, 0, 1, 1, 0, 0
0.00261186, 1, 1, 1, 0, 0
0.00261198, 0, 1, 1, 0, 0
0.00261200, 0, 0, 0, 0, 0
0.00261210, 1, 0, 0, 0, 0
0.00261224, 0, 0, 0, 0, 0
0.00261236, 1, 0, 0, 0, 0
0.00261248, 0, 0, 0, 0, 0
0.00261260, 1, 0, 0, 0, 0
0.00261274, 0, 0, 0, 0, 0
0.00261286, 1, 0, 0, 0, 0
0.00261298, 0, 0, 0, 0, 0
0.00261310, 1, 0, 0, 0, 0
0.00261324, 0, 1, 0, 0, 0
0.00261336, 1, 1, 0, 0, 0
0.00261348, 0, 1, 0, 0, 0
0.00261360, 1, 1, 0, 0, 0
0.00261374, 0, 1, 0, 0, 0
0.00261376, 0, 1, 1, 0, 0
0.00261386, 1, 1, 1, 0, 0
0.00261398, 0, 1, 1, 0, 0
0.00261400, 0, 0, 0, 0, 0
0.00261410, 1, 0, 0, 0, 0
0.00261424, 0, 0, 0, 0, 0
0.00261436, 1, 0, 0, 0, 0
0.00261448, 0, 0, 0, 0, 0
0.00261460, 1, 0, 0, 0, 0
0.00261474, 0, 1, 0, 0, 0
0.00261486, 1, 1, 0, 0, 0
0.00261498, 0, 1, 0, 0, 0
0.00261500, 0, 0, 1, 0, 0
0.00261510, 1, 0, 1, 0, 0
0.00261524, 0, 0, 1, 0, 0
0.00261526, 0, 0, 0, 0, 0
0.00261536, 1, 0, 0, 0, 0
0.00261548, 0, 0, 0, 0, 0
0.00261550, 0, 0, 1, 0, 0
0.00261560, 1, 0, 1, 0, 0
0.00261574, 0, 0, 1, 0, 0
0.00261586, 1, 0, 1, 0, 0
0.00261598, 0, 0, 1, 0, 0
0.00261600, 0, 0, 0, 0, 0
0.00261610, 1, 0, 0, 0, 0
0.00261624, 0, 0, 0, 0, 0
0.00261636, 1, 0, 0, 0, 0
0.00261648, 0, 0, 0, 0, 0
0.00261660, 1, 0, 0, 0, 0
0.00261674, 0, 0, 0, 0, 0
0.00261686, 1, 0, 0, 0, 0
0.00261698, 0, 0, 0, 0, 0
0.00261700, 0, 0, 1, 0, 0
0.00261710, 1, 0, 1, 0, 0
0.00261724, 0, 0, 1, 0, 0
0.00261736, 1, 0, 1, 0, 0
0.00261748, 0, 0, 1, 0, 0
0.00261750, 0, 0, 0, 0, 0
0.00261760, 1, 0, 0, 0, 0
0.00261774, 0, 0, 0, 0, 0
0.00261776, 0, 0, 1, 0, 0
0.00261786, 1, 0, 1, 0, 0
0.00261798, 0, 0, 1, 0, 0
0.00261800, 0, 0, 0, 0, 0
0.00261810, 1, 0, 0, 0, 0
0.00261824, 0, 0, 0, 0, 0
0.00261836, 1, 0, 0, 0, 0
0.00261848, 0, 0, 0, 0, 0
0.00261860, 1, 0, 0, 0, 0
0.00261874, 0, 0, 0, 0, 0
0.00261886, 1, 0, 0, 0, 0
0.00261898, 0, 0, 0, 0, 0
0.00261900, 0, 0, 1, 0, 0
0.00261910, 1, 0, 1, 0, 0
0.00261924, 0, 0, 1, 0, 0
0.00261936, 1, 0, 1, 0, 0
0.00261948, 0, 0, 1, 0, 0
0.00261950, 0, 1, 1, 0, 0
0.00261960, 1, 1, 1, 0, 0
0.00261974, 0, 0, 1, 0, 0
0.00261986, 1, 0, 1, 0, 0
0.00261998, 0, 0, 1, 0, 0
0.00262000, 0, 0, 0, 0, 0
0.00262010, 1, 0, 0, 0, 0
0.00262024, 0, 0, 0, 0, 0
0.00262036, 1, 0, 0, 0, 0
0.00262048, 0, 0, 0, 0, 0
0.00262060, 1, 0, 0, 0, 0
0.00262074, 0, 0, 0, 0, 0
0.00262076, 0, 0, 1, 0, 0
0.00262086, 1, 0, 1, 0, 0
0.00262098, 0, 0, 1, 0, 0
0.00262100, 0, 0, 0, 0, 0
0.00262110, 1, 0, 0, 0, 0
0.00262124, 0, 0, 0, 0, 0
0.00262136, 1, 0, 0, 0, 0
0.00262148, 0, 0, 0, 0, 0
0.00262160, 1, 0, 0, 0, 0
0.00262174, 0, 0, 0, 0, 0
0.00262176, 0, 0, 1, 0, 0
0.00262186, 1, 0, 1, 0, 0
0.00262198, 0, 0, 1, 0, 0
0.00262200, 0, 0, 0, 0, 0
0.00262210, 1, 0, 0, 0, 0
0.00262224, 0, 0, 0, 0, 0
0.00262236, 1, 0, 0, 0, 0
0.00262248, 0, 0, 0, 0, 0
0.00262250, 0, 0, 1, 0, 0
0.00262260, 1, 0, 1, 0, 0
0.00262274, 0, 0, 1, 0, 0
0.00262276, 0, 0, 0, 0, 0
0.00262286, 1, 0, 0, 0, 0
0.00262298, 0, 0, 0, 0, 0
0.00262300, 0, 0, 1, 0, 0
0.00262310, 1, 0, 1, 0, 0
0.00262324, 0, 0, 1, 0, 0
0.00262336, 1, 0, 1, 0, 0
0.00262348, 0, 0, 1, 0, 0
0.00262350, 0, 0, 0, 0, 0
0.00262360, 1, 0, 0, 0, 0
0.00262374, 0, 0, 0, 0, 0
0.00262376, 0, 0, 1, 0, 0
0.00262386, 1, 0, 1, 0, 0
0.00262398, 0, 0, 1, 0, 0
0.00262400, 0, 0, 0, 0, 0
0.00262410, 1, 0, 0, 0, 0
0.00262424, 0, 1, 0, 0, 0
0.00262436, 1, 1, 0, 0, 0
0.00262448, 0, 1, 0, 0, 0
0.00262450, 0, 0, 0, 0, 0
0.00262460, 1, 0, 0, 0, 0
0.00262474, 0, 0, 0, 0, 0
0.00262486, 1, 0, 0, 0, 0
0.00262498, 0, 0, 0, 0, 0
0.00262510, 1, 0, 0, 0, 0
0.00262524, 0, 0, 0, 0, 0
0.00262536, 1, 0, 0, 0, 0
0.00262548, 0, 0, 0, 0, 0
0.00262560, 1, 0, 0, 0, 0
0.00262788, 1, 0, 0, 1, 0
0.00360924, 1, 0, 0, 0, 0
0.00361184, 0, 0, 0, 0, 0
0.00361186, 0, 0, 1, 0, 0
0.00361196, 1, 0, 1, 0, 0
0.00361210, 0, 0, 1, 0, 0
0.00361212, 0, 0, 0, 0, 0
0.00361222, 1, 0, 0, 0, 0
0.00361234, 0, 0, 0, 0, 0
0.00361246, 1, 0, 0, 0, 0
0.00361260, 0, 0, 0, 0, 0
0.00361272, 1, 0, 0, 0, 0
0.00361284, 0, 0, 0, 0, 0
0.00361296, 1, 0, 0, 0, 0
0.00361310, 0, 0, 0, 0, 0
0.00361322, 1, 0, 0, 0, 0
0.00361334, 0, 0, 0, 0, 0
0.00361336, 0, 1, 0, 0, 0
0.00361346, 1, 1, 0, 0, 0
0.00361360, 0, 1, 0, 0, 0
0.00361372, 1, 1, 0, 0, 0
0.00361384, 0, 1, 0, 0, 0
0.00361386, 0, 1, 1, 0, 0
0.00361396, 1, 1, 1, 0, 0
0.00361410, 0, 0, 1, 0, 0
0.00361412, 0, 0, 0, 0, 0
0.00361422, 1, 0, 0, 0, 0
0.00361434, 0, 0, 0, 0, 0
0.00361446, 1, 0, 0, 0, 0
0.00361460, 0, 0, 0, 0, 0
0.00361472, 1, 0, 0, 0, 0
0.00361484, 0, 0, 0, 0, 0
0.00361486, 0, 1, 0, 0, 0
0.00361496, 1, 1, 0, 0, 0
0.00361510, 0, 0, 0, 0, 0
0.00361512, 0, 0, 1, 0, 0
0.00361522, 1, 0, 1, 0, 0
0.00361534, 0, 0, 1, 0, 0
0.00361536, 0, 0, 0, 0, 0
0.00361546, 1, 0, 0, 0, 0
0.00361560, 0, 0, 0, 0, 0
0.00361562, 0, 0, 1, 0, 0
0.00361572, 1, 0, 1, 0, 0
0.00361584, 0, 0, 1, 0, 0
0.00361596, 1, 0, 1, 0, 0
0.00361610, 0, 0, 1, 0, 0
0.00361612, 0, 0, 0, 0, 0
0.00361622, 1, 0, 0, 0, 0
0.00361634, 0, 0, 0, 0, 0
0.00361646, 1, 0, 0, 0, 0
0.00361660, 0, 0, 0, 0, 0
0.00361672, 1, 0, 0, 0, 0
0.00361684, 0, 0, 0, 0, 0
0.00361696, 1, 0, 0, 0, 0
0.00361710, 0, 0, 0, 0, 0
0.00361712, 0, 0, 1, 0, 0
0.00361722, 1, 0, 1, 0, 0
0.00361734, 0, 0, 1, 0, 0
0.00361746, 1, 0, 1, 0, 0
0.00361760, 0, 0, 1, 0, 0
0.00361762, 0, 0, 0, 0, 0
0.00361772, 1, 0, 0, 0, 0
0.00361784, 0, 0, 0, 0, 0
0.00361786, 0, 0, 1, 0, 0
0.00361796, 1, 0, 1, 0, 0
0.00361810, 0, 0, 1, 0, 0
0.00361812, 0, 0, 0, 0, 0
0.00361822, 1, 0, 0, 0, 0
0.00361834, 0, 0, 0, 0, 0
0.00361846, 1, 0, 0, 0, 0
0.00361860, 0, 0, 0, 0, 0
0.00361872, 1, 0, 0, 0, 0
0.00361884, 0, 0, 0, 0, 0
0.00361896, 1, 0, 0, 0, 0
0.00361910, 0, 0, 0, 0, 0
0.00361912, 0, 0, 1, 0, 0
0.00361922, 1, 0, 1, 0, 0
0.00361934, 0, 0, 1, 0, 0
0.00361946, 1, 0, 1, 0, 0
0.00361960, 0, 0, 1, 0, 0
0.00361972, 1, 0, 1, 0, 0
0.00361984, 0, 0, 1, 0, 0
0.00361996, 1, 0, 1, 0, 0
0.00362010, 0, 0, 1, 0, 0
0.00362012, 0, 0, 0, 0, 0
0.00362022, 1, 0, 0, 0, 0
0.00362034, 0, 0, 0, 0, 0
0.00362046, 1, 0, 0, 0, 0
0.00362060, 0, 0, 0, 0, 0
0.00362072, 1, 0, 0, 0, 0
0.00362084, 0, 0, 0, 0, 0
0.00362086, 0, 0, 1, 0, 0
0.00362096, 1, 0, 1, 0, 0
0.00362110, 0, 0, 1, 0, 0
0.00362112, 0, 0, 0, 0, 0
0.00362122, 1, 0, 0, 0, 0
0.00362134, 0, 0, 0, 0, 0
0.00362146, 1, 0, 0, 0, 0
0.00362160, 0, 0, 0, 0, 0
0.00362172, 1, 0, 0, 0, 0
0.00362184, 0, 0, 0, 0, 0
0.00362186, 0, 0, 1, 0, 0
0.00362196, 1, 0, 1, 0, 0
0.00362210, 0, 0, 1, 0, 0
0.00362212, 0, 0, 0, 0, 0
0.00362222, 1, 0, 0, 0, 0
0.00362234, 0, 0, 0, 0, 0
0.00362246, 1, 0, 0, 0, 0
0.00362260, 0, 0, 0, 0, 0
0.00362262, 0, 0, 1, 0, 0
0.00362272, 1, 0, 1, 0, 0
0.00362284, 0, 0, 1, 0, 0
0.00362286, 0, 0, 0, 0, 0
0.00362296, 1, 0, 0, 0, 0
0.00362310, 0, 0, 0, 0, 0
0.00362312, 0, 0, 1, 0, 0
0.00362322, 1, 0, 1, 0, 0
0.00362334, 0, 0, 1, 0, 0
0.00362346, 1, 0, 1, 0, 0
0.00362360, 0, 0, 1, 0, 0
0.00362362, 0, 0, 0, 0, 0
0.00362372, 1, 0, 0, 0, 0
0.00362384, 0, 0, 0, 0, 0
0.00362386, 0, 0, 1, 0, 0
0.00362396, 1, 0, 1, 0, 0
0.00362410, 0, 0, 1, 0, 0
0.00362412, 0, 0, 0, 0, 0
